State Name,Submission Date,7-day Avg Cases,7-day average New Cases per 100K,7-day Avg Deaths,7-day average New Deaths per 100K,Total Cases,Total cases per 100k,Total Deaths,Total Deaths per 100k
Texas,2020-03-27,222,0.7666,5,0.0182,1731,5.9698,46,0.1586
Texas,2020-03-28,259,0.8932,6,0.0232,2048,7.0631,58,0.2
Texas,2020-03-29,327,1.1277,8,0.0281,2552,8.8013,69,0.238
Texas,2020-03-30,369,1.2746,10,0.037,2874,9.9118,89,0.3069
Texas,2020-03-31,364,1.2583,11,0.0399,3266,11.2637,101,0.3483
Texas,2020-04-01,431,1.4884,13,0.0473,3996,13.7813,122,0.4207
Texas,2020-04-02,467,1.6116,15,0.0522,4665,16.0885,143,0.4932
Texas,2020-04-03,513,1.7702,16,0.0576,5324,18.3612,163,0.5621
Texas,2020-04-04,580,2.0023,18,0.0626,6112,21.0789,185,0.638
Texas,2020-04-05,605,2.0895,22,0.0759,6793,23.4275,223,0.7691
Texas,2020-04-06,628,2.1673,22,0.0783,7273,25.0829,248,0.8553
Texas,2020-04-07,713,2.4609,23,0.0803,8261,28.4903,264,0.9105
Texas,2020-04-08,765,2.6393,23,0.0823,9353,32.2563,289,0.9967
Texas,2020-04-09,795,2.7418,25,0.0882,10230,35.2809,322,1.1105
Texas,2020-04-10,906,3.127,26,0.0926,11671,40.2505,351,1.2105
Texas,2020-04-11,921,3.1773,28,0.099,12561,43.3199,386,1.3312
Texas,2020-04-12,955,3.2965,28,0.0971,13484,46.5032,420,1.4485
Texas,2020-04-13,947,3.268,29,0.1,13906,47.9585,451,1.5554
Texas,2020-04-14,909,3.1349,31,0.1079,14624,50.4347,483,1.6658
Texas,2020-04-15,877,3.0246,32,0.1133,15492,53.4283,519,1.7899
Texas,2020-04-16,889,3.0669,32,0.1128,16455,56.7494,551,1.9003
Texas,2020-04-17,814,2.8083,34,0.1178,17371,59.9085,590,2.0348
Texas,2020-04-18,814,2.8078,33,0.1148,18260,62.9745,619,2.1348
Texas,2020-04-19,777,2.6797,32,0.1118,18923,65.261,647,2.2314
Texas,2020-04-20,793,2.7354,31,0.1094,19458,67.1061,673,2.321
Texas,2020-04-21,796,2.7452,33,0.1138,20196,69.6513,714,2.4624
Texas,2020-04-22,796,2.7477,32,0.1113,21069,72.662,745,2.5693
Texas,2020-04-23,784,2.7043,32,0.1128,21944,75.6797,780,2.69
Texas,2020-04-24,776,2.6777,31,0.1099,22806,78.6526,813,2.8038
Texas,2020-04-25,787,2.7161,33,0.1138,23773,81.9875,850,2.9315
Texas,2020-04-26,815,2.8122,33,0.1153,24631,84.9465,881,3.0384
Texas,2020-04-27,834,2.8768,33,0.1148,25297,87.2434,906,3.1246
Texas,2020-04-28,853,2.9438,32,0.1113,26171,90.2576,940,3.2418
Texas,2020-04-29,855,2.9487,31,0.1074,27054,93.3029,963,3.3212
Texas,2020-04-30,877,3.0265,30,0.1054,28087,96.8655,994,3.4281
Texas,2020-05-01,917,3.1645,32,0.1104,29229,100.804,1037,3.5764
Texas,2020-05-02,964,3.3251,31,0.1094,30522,105.2632,1072,3.6971
Texas,2020-05-03,988,3.4079,32,0.1113,31548,108.8017,1107,3.8178
Texas,2020-05-04,1005,3.466,33,0.1143,32332,111.5055,1138,3.9247
Texas,2020-05-05,1028,3.5463,32,0.1123,33369,115.0819,1168,4.0282
Texas,2020-05-06,1052,3.6301,33,0.1168,34422,118.7134,1200,4.1385
Texas,2020-05-07,1043,3.598,34,0.1187,35390,122.0518,1235,4.2592
Texas,2020-05-08,1054,3.636,33,0.1138,36609,126.2559,1268,4.373
Texas,2020-05-09,1048,3.6153,31,0.1099,37860,130.5703,1295,4.4662
Texas,2020-05-10,1045,3.6069,30,0.1059,38869,134.0501,1322,4.5593
Texas,2020-05-11,1076,3.7133,31,0.1074,39869,137.4988,1356,4.6765
Texas,2020-05-12,1097,3.7833,31,0.1089,41048,141.5649,1389,4.7903
Texas,2020-05-13,1140,3.9321,32,0.1133,42403,146.238,1430,4.9317
Texas,2020-05-14,1208,4.1686,32,0.1123,43851,151.2318,1463,5.0455
Texas,2020-05-15,1227,4.2316,33,0.1158,45198,155.8773,1503,5.1835
Texas,2020-05-16,1305,4.5026,34,0.1178,46999,162.0885,1534,5.2904
Texas,2020-05-17,1273,4.3922,33,0.1168,47784,164.7958,1559,5.3766
Texas,2020-05-18,1260,4.3474,32,0.1109,48693,167.9307,1581,5.4525
Texas,2020-05-19,1266,4.3671,31,0.1084,49912,172.1348,1609,5.5491
Texas,2020-05-20,1274,4.3947,28,0.0985,51323,177.001,1630,5.6215
Texas,2020-05-21,1202,4.1469,27,0.0941,52268,180.2601,1654,5.7043
Texas,2020-05-22,1178,4.0651,25,0.0892,53449,184.3331,1684,5.8077
Texas,2020-05-23,1072,3.7,23,0.0818,54509,187.9888,1700,5.8629
Texas,2020-05-24,1080,3.7266,24,0.0852,55348,190.8823,1732,5.9733
Texas,2020-05-25,1039,3.5857,26,0.0897,55971,193.0309,1763,6.0802
Texas,2020-05-26,949,3.2753,24,0.0857,56560,195.0622,1783,6.1491
Texas,2020-05-27,942,3.2507,25,0.0867,57921,199.756,1806,6.2285
Texas,2020-05-28,1072,3.699,26,0.0902,59776,206.1534,1837,6.3354
Texas,2020-05-29,1079,3.7232,27,0.0931,61006,210.3954,1873,6.4595
Texas,2020-05-30,1118,3.8572,29,0.101,62338,214.9892,1905,6.5699
Texas,2020-05-31,1277,4.4041,26,0.0921,64287,221.7108,1919,6.6182
Texas,2020-06-01,1272,4.3893,25,0.0867,64880,223.7559,1939,6.6872
Texas,2020-06-02,1429,4.9307,26,0.0907,66568,229.5774,1967,6.7837
Texas,2020-06-03,1478,5.0992,27,0.0946,68271,235.4507,1998,6.8906
Texas,2020-06-04,1449,4.9978,26,0.0897,69920,241.1377,2019,6.9631
Texas,2020-06-05,1515,5.2259,24,0.0842,71613,246.9765,2044,7.0493
Texas,2020-06-06,1602,5.5254,24,0.0852,73553,253.6671,2078,7.1665
Texas,2020-06-07,1527,5.2673,25,0.0872,74978,258.5816,2096,7.2286
Texas,2020-06-08,1533,5.2894,26,0.0921,75616,260.7819,2126,7.3321
Texas,2020-06-09,1526,5.2643,27,0.0951,77253,266.4275,2160,7.4493
Texas,2020-06-10,1640,5.6589,26,0.0916,79757,275.0632,2184,7.5321
Texas,2020-06-11,1666,5.7461,27,0.0961,81583,281.3607,2214,7.6356
Texas,2020-06-12,1723,5.9452,29,0.1005,83680,288.5927,2248,7.7528
Texas,2020-06-13,1779,6.1378,29,0.103,86011,296.6318,2287,7.8873
Texas,2020-06-14,1839,6.3438,33,0.1148,87854,302.9879,2329,8.0322
Texas,2020-06-15,1927,6.6472,33,0.1148,89108,307.3126,2359,8.1356
Texas,2020-06-16,2279,7.8597,35,0.1217,93206,321.4457,2407,8.3012
Texas,2020-06-17,2368,8.1677,37,0.1291,96335,332.2368,2446,8.4357
Texas,2020-06-18,2609,9.0003,39,0.1345,99851,344.3627,2487,8.5771
Texas,2020-06-19,2803,9.6689,40,0.1399,103305,356.2747,2532,8.7323
Texas,2020-06-20,3103,10.703,41,0.1429,107735,371.5528,2577,8.8875
Texas,2020-06-21,3392,11.6997,40,0.1409,111601,384.8857,2615,9.0185
Texas,2020-06-22,3681,12.6979,42,0.1478,114881,396.1977,2659,9.1703
Texas,2020-06-23,3880,13.3832,41,0.1439,120370,415.1279,2699,9.3082
Texas,2020-06-24,4226,14.5765,45,0.1577,125921,434.272,2766,9.5393
Texas,2020-06-25,4580,15.7983,49,0.17,131917,454.9508,2832,9.7669
Texas,2020-06-26,4902,16.9083,53,0.1833,137624,474.6329,2904,10.0152
Texas,2020-06-27,5090,17.5547,58,0.202,143366,494.4357,2987,10.3015
Texas,2020-06-28,5303,18.2893,66,0.2286,148723,512.9108,3079,10.6187
Texas,2020-06-29,5447,18.7859,73,0.2518,153011,527.6991,3170,10.9326
Texas,2020-06-30,5659,19.518,81,0.2798,159986,551.7542,3267,11.2671
Texas,2020-07-01,6020,20.7621,85,0.2956,168062,579.6065,3366,11.6085
Texas,2020-07-02,6294,21.7075,93,0.3232,175977,606.9034,3488,12.0293
Texas,2020-07-03,6558,22.618,102,0.3542,183532,632.9589,3623,12.4949
Texas,2020-07-04,6917,23.8576,112,0.3863,191790,661.4388,3771,13.0053
Texas,2020-07-05,6645,22.9175,117,0.406,195239,673.3336,3903,13.4605
Texas,2020-07-06,6792,23.425,126,0.435,200557,691.6741,4053,13.9778
Texas,2020-07-07,7228,24.9292,135,0.468,210585,726.2583,4217,14.5434
Texas,2020-07-08,7500,25.8667,150,0.5203,220564,760.6736,4422,15.2504
Texas,2020-07-09,7767,26.7866,157,0.5444,230346,794.4094,4593,15.8402
Texas,2020-07-10,8082,27.8754,167,0.5774,240111,828.0866,4795,16.5368
Texas,2020-07-11,8381,28.9066,174,0.603,250462,863.7848,4995,17.2266
Texas,2020-07-12,9059,31.2453,188,0.6484,258658,892.0508,5219,17.9991
Texas,2020-07-13,9108,31.4114,200,0.6917,264313,911.5536,5457,18.8199
Texas,2020-07-14,9210,31.7646,213,0.7361,275058,948.6106,5711,19.6959
Texas,2020-07-15,8828,30.4482,220,0.7607,282365,973.8107,5966,20.5753
Texas,2020-07-16,8901,30.6989,232,0.8006,292656,1009.302,6218,21.4444
Texas,2020-07-17,9637,33.2367,237,0.8203,307572,1060.7438,6460,22.279
Texas,2020-07-18,9609,33.1417,240,0.8282,317730,1095.7763,6676,23.024
Texas,2020-07-19,9481,32.7002,242,0.8376,325030,1120.9523,6919,23.862
Texas,2020-07-20,9731,33.5619,244,0.8445,332434,1146.487,7171,24.7311
Texas,2020-07-21,9525,32.8524,245,0.8459,341739,1178.5777,7428,25.6174
Texas,2020-07-22,9893,34.1196,247,0.8543,351618,1212.6481,7700,26.5555
Texas,2020-07-23,9781,33.7334,251,0.8686,361125,1245.4355,7981,27.5246
Texas,2020-07-24,8893,30.6714,254,0.8765,369826,1275.4432,8239,28.4144
Texas,2020-07-25,8302,28.6326,260,0.8972,375846,1296.2048,8497,29.3042
Texas,2020-07-26,8089,27.8985,257,0.8873,381656,1316.2421,8720,30.0732
Texas,2020-07-27,7641,26.353,255,0.8809,385923,1330.958,8959,30.8975
Texas,2020-07-28,7503,25.8786,256,0.8849,394265,1359.7276,9224,31.8114
Texas,2020-07-29,7384,25.4662,250,0.8632,403307,1390.9114,9452,32.5977
Texas,2020-07-30,7283,25.1179,248,0.8558,412107,1421.2605,9718,33.5151
Texas,2020-07-31,7302,25.1858,244,0.843,420946,1451.7441,9950,34.3152
Texas,2020-08-01,7805,26.9196,237,0.8188,430485,1484.6419,10159,35.036
Texas,2020-08-02,7865,27.1245,233,0.8036,436711,1506.1139,10351,35.6982
Texas,2020-08-03,8013,27.635,227,0.7858,442014,1524.4027,10554,36.3983
Texas,2020-08-04,8130,28.0414,218,0.7518,451181,1556.0176,10750,37.0742
Texas,2020-08-05,8082,27.8759,216,0.7454,459887,1586.0425,10965,37.8157
Texas,2020-08-06,7911,27.2837,211,0.7277,467485,1612.2462,11195,38.6089
Texas,2020-08-07,7654,26.3969,207,0.7164,474524,1636.5221,11404,39.3297
Texas,2020-08-08,7285,25.1257,203,0.7016,481483,1660.5221,11583,39.9471
Texas,2020-08-09,7093,24.4621,203,0.7001,486362,1677.3486,11772,40.5989
Texas,2020-08-10,6971,24.0443,201,0.6952,490817,1692.7128,11965,41.2645
Texas,2020-08-11,7062,24.3576,203,0.7026,500620,1726.5211,12176,41.9922
Texas,2020-08-12,6704,23.123,199,0.6873,506820,1747.9034,12360,42.6267
Texas,2020-08-13,6584,22.7077,195,0.6745,513575,1771.1998,12564,43.3303
Texas,2020-08-14,6581,22.6973,189,0.6523,520593,1795.4033,12728,43.8959
Texas,2020-08-15,6765,23.3309,186,0.6444,528838,1823.8384,12891,44.458
Texas,2020-08-16,6954,23.9837,179,0.6183,535042,1845.2345,13027,44.9271
Texas,2020-08-17,7447,25.6849,171,0.5897,542950,1872.5073,13162,45.3927
Texas,2020-08-18,7087,24.4429,161,0.5582,550232,1897.6213,13309,45.8996
Texas,2020-08-19,7205,24.8488,157,0.5434,557256,1921.8454,13463,46.4307
Texas,2020-08-20,6997,24.1335,148,0.5119,562559,1940.1342,13603,46.9136
Texas,2020-08-21,6712,23.1496,142,0.4912,567580,1957.4504,13725,47.3343
Texas,2020-08-22,6328,21.8263,134,0.4626,573139,1976.6221,13830,47.6964
Texas,2020-08-23,6070,20.9365,130,0.4488,577537,1991.7898,13938,48.0689
Texas,2020-08-24,5347,18.443,127,0.4409,580384,2001.6084,14057,48.4793
Texas,2020-08-25,5214,17.9819,122,0.4232,586730,2023.4943,14168,48.8621
Texas,2020-08-26,4983,17.1852,115,0.3986,592137,2042.1418,14272,49.2208
Texas,2020-08-27,5025,17.3315,113,0.3897,597737,2061.4549,14394,49.6415
Texas,2020-08-28,4884,16.8438,111,0.3858,601768,2075.3568,14508,50.0347
Texas,2020-08-29,4770,16.4511,109,0.3774,606530,2091.7799,14596,50.3382
Texas,2020-08-30,4688,16.1683,107,0.372,610354,2104.9679,14693,50.6727
Texas,2020-08-31,4655,16.054,103,0.3562,612969,2113.9865,14780,50.9728
Texas,2020-09-01,4371,15.0775,103,0.3562,617333,2129.0369,14891,51.3556
Texas,2020-09-02,4218,14.5489,100,0.3468,621667,2143.9838,14976,51.6487
Texas,2020-09-03,3944,13.6029,96,0.3321,625347,2156.6753,15068,51.966
Texas,2020-09-04,4151,14.3178,93,0.3232,630829,2175.5814,15164,52.2971
Texas,2020-09-05,4112,14.1818,90,0.3133,635315,2191.0526,15232,52.5316
Texas,2020-09-06,3993,13.7734,89,0.3074,638310,2201.3816,15317,52.8247
Texas,2020-09-07,3914,13.4999,86,0.2991,640370,2208.4861,15387,53.0662
Texas,2020-09-08,3494,12.05,81,0.2808,641791,2213.3868,15461,53.3214
Texas,2020-09-09,3446,11.8854,81,0.2813,645791,2227.1819,15547,53.618
Texas,2020-09-10,3494,12.052,78,0.272,649809,2241.039,15620,53.8697
Texas,2020-09-11,3205,11.0538,76,0.2636,653265,2252.9579,15699,54.1422
Texas,2020-09-12,3182,10.974,76,0.2631,657589,2267.8704,15766,54.3732
Texas,2020-09-13,3017,10.4074,73,0.2547,659434,2274.2334,15834,54.6078
Texas,2020-09-14,3290,11.3484,73,0.2523,663404,2287.925,15899,54.8319
Texas,2020-09-15,3850,13.2802,72,0.2503,668746,2306.3483,15969,55.0733
Texas,2020-09-16,4140,14.2784,71,0.2463,674772,2327.1305,16047,55.3423
Texas,2020-09-17,4144,14.2927,69,0.239,678819,2341.0877,16105,55.5424
Texas,2020-09-18,4139,14.2759,66,0.2306,682241,2352.8894,16167,55.7562
Texas,2020-09-19,4068,14.0311,66,0.2306,686068,2366.0878,16234,55.9873
Texas,2020-09-20,4157,14.337,67,0.2335,688534,2374.5924,16308,56.2425
Texas,2020-09-21,4997,17.2355,68,0.237,698387,2408.5731,16380,56.4908
Texas,2020-09-22,6780,23.3831,67,0.2316,716207,2470.0301,16439,56.6943
Texas,2020-09-23,6403,22.0854,65,0.2242,719599,2481.7284,16502,56.9115
Texas,2020-09-24,6442,22.2199,67,0.2335,723919,2496.627,16579,57.1771
Texas,2020-09-25,6615,22.8165,68,0.2375,728552,2512.6052,16649,57.4185
Texas,2020-09-26,6767,23.3383,68,0.2375,733438,2529.4558,16716,57.6496
Texas,2020-09-27,6656,22.9579,63,0.2197,735132,2535.298,16754,57.7806
Texas,2020-09-28,5833,20.1186,59,0.2054,739222,2549.4035,16797,57.9289
Texas,2020-09-29,3868,13.3403,58,0.2025,743284,2563.4124,16850,58.1117
Texas,2020-09-30,4195,14.4691,58,0.202,748967,2583.0117,16912,58.3255
Texas,2020-10-01,4083,14.0818,56,0.1941,752501,2595.1996,16973,58.5359
Texas,2020-10-02,3921,13.5251,55,0.1897,756004,2607.2807,17034,58.7463
Texas,2020-10-03,4224,14.5696,54,0.1872,763010,2631.4427,17096,58.9601
Texas,2020-10-04,4394,15.1558,57,0.1981,765894,2641.389,17156,59.167
Texas,2020-10-05,4297,14.8203,62,0.2158,769303,2653.1458,17235,59.4395
Texas,2020-10-06,4307,14.8548,63,0.2188,773435,2667.3961,17294,59.643
Texas,2020-10-07,4084,14.0853,62,0.2158,777556,2681.6085,17350,59.8361
Texas,2020-10-08,4184,14.4321,62,0.2168,781794,2696.2243,17413,60.0534
Texas,2020-10-09,4260,14.6947,63,0.2188,785830,2710.1436,17478,60.2775
Texas,2020-10-10,3864,13.327,64,0.2227,790060,2724.7318,17548,60.5189
Texas,2020-10-11,3797,13.0974,63,0.2183,792478,2733.0709,17599,60.6948
Texas,2020-10-12,3689,12.7225,62,0.2143,795126,2742.2033,17670,60.9397
Texas,2020-10-13,3831,13.2142,63,0.2202,800256,2759.8954,17741,61.1846
Texas,2020-10-14,3932,13.5615,66,0.2296,805082,2776.5392,17816,61.4432
Texas,2020-10-15,4002,13.802,69,0.239,809808,2792.8381,17898,61.726
Texas,2020-10-16,4264,14.7055,70,0.2429,815678,2813.0823,17971,61.9778
Texas,2020-10-17,4357,15.0282,71,0.2473,820563,2829.9295,18050,62.2502
Texas,2020-10-18,4471,15.4214,76,0.2621,823779,2841.0208,18131,62.5296
Texas,2020-10-19,4771,16.456,78,0.269,828527,2857.3955,18216,62.8227
Texas,2020-10-20,4757,16.4068,79,0.2725,833557,2874.7428,18294,63.0917
Texas,2020-10-21,4818,16.6166,81,0.2808,838809,2892.8557,18386,63.409
Texas,2020-10-22,5041,17.3877,82,0.2838,845100,2914.5519,18474,63.7125
Texas,2020-10-23,5127,17.6843,85,0.2931,851572,2936.8723,18566,64.0298
Texas,2020-10-24,5358,18.4795,87,0.302,858071,2959.2858,18663,64.3643
Texas,2020-10-25,5513,19.0155,87,0.301,862375,2974.1293,18742,64.6368
Texas,2020-10-26,5506,18.9919,91,0.3153,867075,2990.3385,18856,65.0299
Texas,2020-10-27,5830,20.1063,97,0.337,874367,3015.4869,18978,65.4507
Texas,2020-10-28,5883,20.2911,102,0.3523,879994,3034.8931,19101,65.8749
Texas,2020-10-29,5960,20.5546,108,0.3754,886820,3058.4344,19236,66.3405
Texas,2020-10-30,5982,20.633,113,0.3912,893451,3081.3032,19360,66.7681
Texas,2020-10-31,6075,20.9513,115,0.3981,900596,3105.9446,19471,67.1509
Texas,2020-11-01,6068,20.9291,120,0.4168,972330,3353.3384,19588,67.5544
Texas,2020-11-02,6176,21.3011,123,0.4257,977785,3372.1514,19720,68.0097
Texas,2020-11-03,6658,22.9629,126,0.435,988450,3408.9325,19861,68.4959
Texas,2020-11-04,7256,25.0272,126,0.437,998267,3442.789,19988,68.9339
Texas,2020-11-05,7734,26.6752,128,0.4439,1008438,3477.8664,20137,69.4478
Texas,2020-11-06,8107,27.9601,131,0.4547,1017677,3509.7295,20283,69.9513
Texas,2020-11-07,8452,29.15,132,0.4572,1027237,3542.6997,20399,70.3514
Texas,2020-11-08,8826,30.4403,134,0.4631,1034115,3566.4203,20528,70.7963
Texas,2020-11-09,8739,30.1417,136,0.4705,1038964,3583.1434,20675,71.3032
Texas,2020-11-10,9064,31.2601,137,0.4749,1051899,3627.7532,20825,71.8205
Texas,2020-11-11,9542,32.9101,143,0.4942,1065065,3673.1596,20991,72.393
Texas,2020-11-12,9602,33.116,144,0.4986,1075654,3709.6786,21149,72.9379
Texas,2020-11-13,10184,35.1247,147,0.5084,1088970,3755.6024,21315,73.5104
Texas,2020-11-14,10463,36.0849,150,0.5178,1100479,3795.2942,21450,73.976
Texas,2020-11-15,10612,36.5998,153,0.5277,1108402,3822.6188,21599,74.4899
Texas,2020-11-16,11038,38.0675,156,0.5405,1116230,3849.6157,21772,75.0865
Texas,2020-11-17,11139,38.4163,162,0.5592,1129873,3896.6673,21960,75.7349
Texas,2020-11-18,10827,37.3427,161,0.5557,1140860,3934.5588,22119,76.2832
Texas,2020-11-19,11353,39.1563,162,0.5612,1155130,3983.7727,22288,76.8661
Texas,2020-11-20,11422,39.3923,164,0.5656,1168925,4031.3485,22463,77.4696
Texas,2020-11-21,11909,41.0738,166,0.5755,1183847,4082.8109,22618,78.0042
Texas,2020-11-22,12173,41.9833,170,0.5873,1193616,4116.5019,22791,78.6008
Texas,2020-11-23,12146,41.8912,171,0.5902,1201257,4142.8539,22970,79.2181
Texas,2020-11-24,12566,43.3382,172,0.5947,1217837,4200.0345,23167,79.8976
Texas,2020-11-25,13684,47.1929,176,0.6099,1236648,4264.9092,23357,80.5528
Texas,2020-11-26,13745,47.4033,177,0.6109,1251345,4315.5957,23528,81.1426
Texas,2020-11-27,12343,42.5711,179,0.6198,1255332,4329.346,23721,81.8082
Texas,2020-11-28,10830,37.3501,182,0.6306,1259657,4344.2619,23898,82.4186
Texas,2020-11-29,10441,36.0105,182,0.6296,1266707,4368.5757,24069,83.0083
Texas,2020-11-30,11025,38.0226,183,0.6331,1278432,4409.0124,24255,83.6498
Texas,2020-12-01,11305,38.9883,184,0.6346,1296972,4472.9526,24455,84.3396
Texas,2020-12-02,11363,39.1908,182,0.6296,1316194,4539.2447,24635,84.9603
Texas,2020-12-03,11771,40.5974,186,0.6415,1333746,4599.7775,24830,85.6329
Texas,2020-12-04,13601,46.9081,190,0.6582,1350542,4657.7029,25057,86.4157
Texas,2020-12-05,15039,51.8675,193,0.6656,1364933,4707.3341,25249,87.0779
Texas,2020-12-06,15515,53.5081,193,0.6686,1375313,4743.1323,25426,87.6883
Texas,2020-12-07,15196,52.4074,199,0.6888,1384804,4775.8645,25653,88.4712
Texas,2020-12-08,15382,53.0489,199,0.6873,1404646,4844.295,25850,89.1506
Texas,2020-12-09,14579,50.282,206,0.7119,1418252,4891.2189,26080,89.9438
Texas,2020-12-10,14257,49.172,211,0.7292,1433551,4943.9815,26310,90.737
Texas,2020-12-11,13922,48.0167,211,0.7302,1448002,4993.8196,26539,91.5268
Texas,2020-12-12,14205,48.9927,216,0.7479,1464374,5050.2828,26767,92.3131
Texas,2020-12-13,13914,47.9861,219,0.7568,1472711,5079.0352,26962,92.9856
Texas,2020-12-14,13905,47.9561,218,0.7538,1482141,5111.5571,27183,93.7478
Texas,2020-12-15,13698,47.2441,221,0.7646,1500538,5175.004,27402,94.5031
Texas,2020-12-16,14441,49.8041,219,0.7568,1519340,5239.8477,27616,95.2411
Texas,2020-12-17,15091,52.0458,220,0.7592,1539189,5308.3022,27851,96.0516
Texas,2020-12-18,15425,53.1992,222,0.7671,1555981,5366.2139,28096,96.8965
Texas,2020-12-19,15644,53.9554,221,0.7641,1573888,5427.971,28318,97.6621
Texas,2020-12-20,15565,53.681,226,0.7824,1581668,5454.8024,28550,98.4623
Texas,2020-12-21,15686,54.0998,228,0.7878,1591948,5490.2557,28782,99.2624
Texas,2020-12-22,16079,55.4547,231,0.7967,1613095,5563.1867,29019,100.0797
Texas,2020-12-23,16731,57.7018,234,0.81,1636458,5643.7602,29260,100.9109
Texas,2020-12-24,16333,56.3297,235,0.8105,1653522,5702.61,29496,101.7248
Texas,2020-12-25,14553,50.1924,231,0.7991,1657857,5717.5604,29718,102.4904
Texas,2020-12-26,12380,42.6972,232,0.8031,1660551,5726.8513,29948,103.2836
Texas,2020-12-27,12418,42.8283,236,0.8159,1668597,5754.6001,30206,104.1734
Texas,2020-12-28,13068,45.0695,236,0.8159,1683426,5805.7419,30438,104.9735
Texas,2020-12-29,14697,50.6885,243,0.8381,1715978,5918.0061,30720,105.9461
Texas,2020-12-30,14427,49.7553,250,0.8651,1737447,5992.0476,31016,106.9669
Texas,2020-12-31,14664,50.5737,255,0.8799,1756172,6056.6258,31282,107.8843
Texas,2021-01-01,16375,56.474,262,0.9065,1772483,6112.8786,31558,108.8361
Texas,2021-01-02,16670,57.4934,267,0.9238,1777246,6129.3051,31823,109.7501
Texas,2021-01-03,17820,61.459,274,0.9455,1793341,6184.8129,32125,110.7916
Texas,2021-01-04,18299,63.1109,287,0.9928,1811523,6247.5184,32453,111.9228
Texas,2021-01-05,18167,62.6567,294,1.0144,1843153,6356.6029,32779,113.0471
Texas,2021-01-06,18530,63.9086,301,1.0386,1867163,6439.4077,33124,114.2369
Texas,2021-01-07,19367,66.7922,312,1.0765,1891741,6524.1715,33467,115.4198
Texas,2021-01-08,20396,70.344,321,1.108,1915261,6605.2865,33807,116.5924
Texas,2021-01-09,23043,79.4719,336,1.1617,1938551,6685.6082,34181,117.8823
Texas,2021-01-10,23009,79.3536,337,1.1627,1954406,6740.2884,34485,118.9307
Texas,2021-01-11,22531,77.7041,337,1.1632,1969240,6791.4474,34814,120.0653
Texas,2021-01-12,21734,74.956,342,1.18,1995292,6881.2946,35174,121.3069
Texas,2021-01-13,22030,75.9768,348,1.2007,2021374,6971.2453,35561,122.6416
Texas,2021-01-14,21994,75.8522,351,1.2115,2045699,7055.1366,35926,123.9004
Texas,2021-01-15,22520,77.6672,349,1.2051,2072903,7148.9568,36253,125.0281
Texas,2021-01-16,22715,78.3407,340,1.1736,2097560,7233.993,36563,126.0972
Texas,2021-01-17,22793,78.6102,344,1.1869,2113962,7290.5596,36894,127.2388
Texas,2021-01-18,22330,77.0119,341,1.177,2125552,7330.5308,37203,128.3044
Texas,2021-01-19,19962,68.8452,337,1.1647,2135028,7363.2113,37538,129.4598
Texas,2021-01-20,20701,71.3939,330,1.1406,2166283,7471.0025,37876,130.6254
Texas,2021-01-21,20420,70.4258,329,1.1351,2188643,7548.1169,38230,131.8463
Texas,2021-01-22,19769,68.1801,324,1.1194,2211289,7626.2177,38525,132.8637
Texas,2021-01-23,18771,64.7388,321,1.1095,2228961,7687.1643,38815,133.8638
Texas,2021-01-24,18080,62.3557,321,1.1085,2240526,7727.0492,39144,134.9985
Texas,2021-01-25,17327,59.7587,322,1.112,2246845,7748.842,39460,136.0883
Texas,2021-01-26,19727,68.0348,321,1.108,2273119,7839.4549,39787,137.216
Texas,2021-01-27,18064,62.299,317,1.0957,2292732,7907.0955,40100,138.2955
Texas,2021-01-28,17472,60.2593,307,1.0588,2310952,7969.932,40379,139.2577
Texas,2021-01-29,16962,58.5004,304,1.0489,2330028,8035.7207,40654,140.2061
Texas,2021-01-30,17168,59.2109,301,1.041,2349142,8101.6404,40928,141.1511
Texas,2021-01-31,17158,59.1739,292,1.0075,2360632,8141.2667,41189,142.0512
Texas,2021-02-01,20799,71.7333,280,0.9666,2392443,8250.9754,41422,142.8548
Texas,2021-02-02,20338,70.1435,268,0.9257,2415490,8330.4591,41666,143.6963
Texas,2021-02-03,20054,69.1615,262,0.9036,2433110,8391.2263,41934,144.6205
Texas,2021-02-04,19634,67.7145,261,0.9006,2448393,8443.9338,42207,145.5621
Texas,2021-02-05,18979,65.4566,257,0.8873,2462886,8493.9168,42455,146.4173
Texas,2021-02-06,18234,62.8863,249,0.8612,2476783,8541.8443,42676,147.1795
Texas,2021-02-07,17507,60.3805,241,0.8341,2483187,8563.9302,42882,147.89
Texas,2021-02-08,14112,48.669,239,0.8262,2491227,8591.6582,43099,148.6384
Texas,2021-02-09,12723,43.8811,234,0.808,2504556,8637.6268,43306,149.3522
Texas,2021-02-10,12049,41.5542,228,0.7883,2517453,8682.1056,43534,150.1386
Texas,2021-02-11,11564,39.8825,214,0.7395,2529343,8723.1114,43708,150.7387
Texas,2021-02-12,11279,38.9016,206,0.7129,2541845,8766.2279,43902,151.4077
Texas,2021-02-13,10906,37.6132,202,0.6991,2553127,8805.1368,44095,152.0733
Texas,2021-02-14,10981,37.8739,197,0.6824,2560060,8829.0471,44267,152.6665
Texas,2021-02-15,10388,35.8287,189,0.6543,2563949,8842.4594,44427,153.2183
Texas,2021-02-16,8963,30.9113,182,0.6296,2567297,8854.0059,44584,153.7598
Texas,2021-02-17,7658,26.4126,176,0.608,2571063,8866.9939,44768,154.3943
