pk,name,country,latitude,longitude,collector,collection_date,cs_number,species,genotypes,count_phenotypes
7740,KNO2.13,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7741,KNO2.14,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7742,KNO2.15,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7743,KNO2.18,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7744,KNO2.19,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7745,KNO2.20,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7746,KNO2.21,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7747,KNO2.22,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7748,KNO2.23,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7749,KNO2.26,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7750,KNO2.27,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7751,KNO2.35,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7752,KNO2.36,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7753,KNO2.37,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7754,KNO2.38,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7755,KNO2.39,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7756,KNO2.40,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7757,KNO2.41,US,41.273,-86.625,Megan Dunning,,CS79025,Arabidopsis thaliana,,0
7758,KNO2.43,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7759,KNO2.44,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7760,KNO2.45,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7761,KNO2.46,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7762,KNO2.47,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7763,KNO2.49,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7764,KNO2.50,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7765,KNO2.51,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7766,KNO2.53,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7767,KNO2.54,US,41.273,-86.625,Megan Dunning,,CS79026,Arabidopsis thaliana,,0
7768,KNO2.55,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7769,KNO2.56,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7770,KNO2.57,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7771,KNO2.58,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7772,KNO2.59,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7773,KNO2.60,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7774,KNO2.61,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7775,KNO2.62,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7776,KNO2.63,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7777,KNO2.65,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7778,KNO2.66,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7779,KNO2.67,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7780,KNO2.69,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7781,KNO2.70,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7782,KNO2.71,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7783,KNO2.72,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7784,KNO2.73,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7785,KNO2.74,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7786,KNO2.75,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7787,KNO2.77,US,41.273,-86.625,Megan Dunning,,,Arabidopsis thaliana,,0
7788,ME1.21,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7789,ME1.35,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7790,ME1.45,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7791,ME1.56,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7792,ME1.78,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7793,ME2.26,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7794,ME2.38,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7795,ME2.48,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7796,ME2.58,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7797,ME2.68,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7798,ME3.01,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7799,ME3.02,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7800,ME3.03,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7801,ME3.04,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7802,ME3.05,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7803,ME3.06,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7804,ME3.07,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7805,ME3.09,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7806,ME3.10,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7807,ME3.11,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7808,ME3.12,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7809,ME3.13,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7810,ME3.14,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7811,ME3.15,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7812,ME3.16,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7813,ME3.17,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7814,ME3.18,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7815,ME3.19,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7816,ME3.20,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7817,ME3.21,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7818,ME3.22,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7819,ME3.23,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7820,ME3.24,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7821,ME3.25,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7822,ME3.26,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7823,ME3.27,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7824,ME3.28,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7825,ME3.29,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7826,ME3.30,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7827,ME3.31,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7828,ME3.32,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7829,ME3.33,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7830,ME3.34,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7831,ME3.35,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7832,ME3.36,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7833,ME3.37,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7834,ME3.38,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7835,ME3.39,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7836,ME3.40,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7837,ME3.41,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7838,ME3.42,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7839,ME3.43,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7840,ME3.44,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7841,ME3.45,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7842,ME3.46,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7843,ME3.47,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7844,ME3.48,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7845,ME3.49,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7846,ME3.50,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7847,ME3.51,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7848,ME4.01,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7849,ME4.02,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7850,ME4.03,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7851,ME4.04,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7852,ME4.05,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7853,ME4.06,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7854,ME4.07,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7855,ME4.08,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7856,ME4.09,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7857,ME4.10,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7858,ME4.11,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7859,ME4.12,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7860,ME4.13,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7861,ME4.14,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7862,ME4.15,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7863,ME4.16,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7864,ME4.17,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7865,ME4.18,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7866,ME4.19,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7867,ME4.20,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7868,ME4.21,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7869,ME4.22,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7870,ME4.23,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7871,ME4.24,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7872,ME4.25,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7873,ME4.26,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7874,ME4.27,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7875,ME4.28,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7876,ME4.29,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7877,ME4.30,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7878,ME4.31,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7879,ME4.32,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7880,ME4.33,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7881,ME4.34,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7882,ME4.35,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7883,ME4.36,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7884,ME4.37,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7885,ME4.38,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7886,ME4.39,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7887,ME4.40,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7888,ME4.41,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7889,ME4.42,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7890,ME4.43,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7891,ME4.44,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7892,ME4.45,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7893,ME4.46,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7894,ME4.47,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7895,ME4.48,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7896,ME4.49,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7897,ME4.50,US,42.093,-86.359,Megan Dunning,,,Arabidopsis thaliana,,0
7898,PNA1.10,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7899,PNA1.20,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7900,PNA1.30,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7901,PNA1.40,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7902,PNA1.50,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7903,PNA2.10,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7904,PNA2.20,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7905,PNA2.30,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7906,PNA2.40,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7907,PNA2.50,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7908,PNA3.01,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7909,PNA3.02,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7910,PNA3.03,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7911,PNA3.04,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7912,PNA3.05,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7913,PNA3.06,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7914,PNA3.07,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7915,PNA3.08,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7916,PNA3.09,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7917,PNA3.10,US,42.0945,-86.3253,Megan Dunning,,CS77183,Arabidopsis thaliana,,10
7918,PNA3.11,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7919,PNA3.12,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7920,PNA3.13,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7921,PNA3.14,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7922,PNA3.15,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7923,PNA3.16,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7924,PNA3.17,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7925,PNA3.18,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7926,PNA3.19,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7927,PNA3.20,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7928,PNA3.21,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7929,PNA3.22,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7930,PNA3.23,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7931,PNA3.24,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7932,PNA3.25,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7933,PNA3.26,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7934,PNA3.27,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7935,PNA3.28,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7936,PNA3.29,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7937,PNA3.30,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7938,PNA3.31,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7939,PNA3.32,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7940,PNA3.33,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7941,PNA3.34,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7942,PNA3.35,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7943,PNA3.36,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7944,PNA3.37,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7945,PNA3.38,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7946,PNA3.39,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7947,PNA3.40,US,42.0945,-86.3253,Megan Dunning,,CS77184,Arabidopsis thaliana,,10
7948,PNA3.41,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7949,PNA3.42,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7950,PNA3.43,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7951,PNA3.44,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7952,PNA3.45,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7953,PNA3.46,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7954,PNA3.47,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7955,PNA3.48,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7956,PNA3.49,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7957,PNA3.50,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7958,PNA4.01,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7959,PNA4.02,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7960,PNA4.03,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7961,PNA4.04,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7962,PNA4.05,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7963,PNA4.06,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7964,PNA4.07,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7965,PNA4.08,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7966,PNA4.09,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7967,PNA4.10,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7968,PNA4.11,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7969,PNA4.12,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7970,PNA4.13,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7971,PNA4.14,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7972,PNA4.15,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7973,PNA4.16,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7974,PNA4.17,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7975,PNA4.18,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7976,PNA4.19,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7977,PNA4.20,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7978,PNA4.21,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7979,PNA4.22,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7980,PNA4.23,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7981,PNA4.24,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7982,PNA4.25,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7983,PNA4.26,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7984,PNA4.27,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7985,PNA4.28,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7986,PNA4.29,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7987,PNA4.30,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7988,PNA4.31,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7989,PNA4.32,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7990,PNA4.33,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7991,PNA4.34,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7992,PNA4.35,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7993,PNA4.36,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7994,PNA4.37,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7995,PNA4.38,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7996,PNA4.39,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7997,PNA4.40,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7998,PNA4.41,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
7999,PNA4.42,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8000,PNA4.43,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8001,PNA4.44,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8002,PNA4.45,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8003,PNA4.46,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8004,PNA4.47,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8005,PNA4.48,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8006,PNA4.49,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8007,PNA4.50,US,42.0945,-86.3253,Megan Dunning,,,Arabidopsis thaliana,,0
8008,PT1.01,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8009,PT1.02,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8010,PT1.03,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8011,PT1.04,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8012,PT1.07,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8013,PT1.08,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8014,PT1.09,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8015,PT1.10,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8016,PT1.11,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8017,PT1.12,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8018,PT1.13,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8019,PT1.14,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8020,PT1.21,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8021,PT1.22,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8022,PT1.23,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8023,PT1.24,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8024,PT1.26,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8025,PT1.27,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8026,PT1.28,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8027,PT1.29,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8028,PT1.30,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8029,PT1.31,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8030,PT1.32,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8031,PT1.33,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8032,PT1.36,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8033,PT1.37,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8034,PT1.49,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8035,PT1.50,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8036,PT1.51,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8037,PT1.52,US,41.3423,-86.7368,Megan Dunning,,CS79027,Arabidopsis thaliana,,0
8038,PT1.56,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
